FORGAP	FDR	file:	start	day	134			
9								
timesteps								
RelHum								
Temp								
Wind								
Press								
Cloud								
Rain								
dayno								
time								
3702	99.6	22.96	0.023	1004	0	0	301	6
3703	98.9	23.82	0.008	1005	1	0	301	7
3704	95.9	25.63	0.051	1005	0.9	0	301	8
3705	83.8	27.93	0.292	1005	1	0	301	9
3706	75.3	30.26	0.57	1004	1	0	301	10
3707	76.8	30.38	0.544	1003	0.8	0	301	11
3708	63.82	32.05	0.503	1002	0.82	0	301	12
3709	64.08	31.94	0.662	1001	0.91	0	301	13
3710	70.3	31.76	0.509	1001	0.73	0	301	14
3711	71.1	30.69	0.415	1000	0.67	0.8	301	15
3712	65.71	30.46	0.222	1000	0.14	0	301	16
3713	78.4	29.33	0.114	1000	0.23	0	301	17
3714	98.2	25.45	0.237	1000	0.76	0	301	18
3715	99	24.76	0.01	1001	0	0	301	19
3716	99.6	24.58	0.014	1002	0	0	301	20
3717	99.6	24.33	0.024	1002	0	0	301	21
3718	99.7	24	0.043	1003	0	0	301	22
3719	99.8	23.65	0.021	1003	0	0	301	23
3720	99.9	23.41	0.023	1002	0	0	302	0
3721	100	23.16	0.002	1002	0	0	302	1
3722	100	23.33	0.019	1002	0	0	302	2
3723	100	23.64	0.045	1002	0	0	302	3
3724	100	23.86	0.003	1003	0	0	302	4
3725	100	24.04	0	1003	0	0	302	5
3726	100	24.32	0.004	1004	0	0	302	6
3727	100	24.98	0.001	1005	1	0	302	7
3728	94.9	26.09	0.089	1005	0.82	0	302	8
3729	83.3	28.31	0.344	1005	1	0	302	9
3730	74.4	29.22	0.41	1005	0.84	0	302	10
3731	68.38	30.69	0.416	1004	0.7	0	302	11
3732	59.81	32.02	0.633	1002	0.99	0	302	12
3733	55.92	32.5	0.568	1001	0.89	0	302	13
3734	65.15	32.22	0.592	1000	0.96	0	302	14
3735	67.37	30.98	0.468	1000	0.58	0	302	15
3736	61.89	30.33	0.229	1000	0.18	0	302	16
3737	68.33	29.15	0.107	1000	0.29	0	302	17
3738	79.5	27.31	0	1001	0.14	0	302	18
3739	87.4	25.65	0	1001	0	0	302	19
3740	94.3	24.86	0.011	1002	0	0	302	20
3741	95.9	24.45	0.063	1002	0	0	302	21
3742	94.8	24.38	0.184	1003	0	0	302	22
3743	95.1	24.34	0.17	1003	0	0	302	23
3744	97	24.04	0.204	1003	0	0	303	0
3745	97.6	23.83	0.245	1002	0	0	303	1
3746	97.4	24.11	0.316	1002	0	0	303	2
3747	97.7	23.88	0.194	1002	0	0.6	303	3
3748	98.2	23.82	0.101	1002	0	1.2	303	4
3749	98.2	23.98	0.084	1003	0	0	303	5
3750	98.9	24.07	0.167	1004	0	0	303	6
3751	99.8	23.39	0.189	1005	1	0	303	7
3752	99.4	24.2	0.064	1005	0.74	0	303	8
3753	92.7	26.9	0.175	1005	0.93	0	303	9
3754	91	27.77	0.35	1004	0.68	0	303	10
3755	84.6	29.18	0.502	1003	0.86	0	303	11
3756	75.7	30.91	0.384	1002	0.74	0.6	303	12
3757	73.9	29.87	0.341	1001	0.52	0	303	13
3758	59.15	31.83	0.347	1000	0.65	0	303	14
3759	92.7	27.12	0.382	1000	0.58	0	303	15
3760	94.8	28.12	0.058	1000	0.41	0	303	16
3761	96	27.48	0.03	1001	0.55	0	303	17
3762	95.6	26.49	0.105	1001	0.95	0	303	18
3763	95.8	25.2	0.056	1002	0	0	303	19
3764	98.4	24.62	0.104	1002	0	0	303	20
3765	98.4	24.39	0.02	1003	0	0	303	21
3766	99.2	24.01	0	1003	0	0	303	22
3767	99.6	23.74	0.023	1003	0	0	303	23
3768	99.6	23.61	0.068	1003	0	0	304	0
3769	99.8	23.5	0.048	1003	0	0	304	1
3770	99.8	23.41	0.04	1002	0	0	304	2
3771	100	23.41	0.012	1002	0	0	304	3
3772	100	23.43	0.017	1002	0	0	304	4
3773	100	23.6	0.071	1003	0	0	304	5
3774	100	23.56	0.058	1004	0	0	304	6
3775	100	24.13	0.02	1004	1	0.4	304	7
3776	96.9	26.06	0.089	1004	0.71	0.2	304	8
3777	82.5	29.02	0.315	1005	1	0	304	9
3778	96.8	27.12	0.477	1005	0.76	0.6	304	10
3779	89.2	29.24	0.301	1004	0.49	0	304	11
3780	89.8	29.61	0.423	1002	0.74	5.6	304	12
3781	92.6	28.62	0.323	1001	0.41	0	304	13
3782	66.11	31.33	0.44	999	0.99	7.2	304	14
3783	97.9	26.17	0.481	999	0.33	0	304	15
3784	99.7	26.07	0.213	1000	0.25	4.4	304	16
3785	99.7	24.48	0.4	1001	0.1	0.8	304	17
3786	100	24.67	0.02	1002	0.2	0	304	18
3787	100	24.43	0.001	1002	0	0	304	19
3788	100	24.34	0.033	1003	0	0	304	20
3789	100	24.16	0.018	1003	0	0	304	21
3790	100	24.13	0.003	1003	0	0	304	22
3791	100	24.1	0	1003	0	0	304	23
3792	100	23.99	0.004	1003	0	0	305	0
3793	100	23.81	0.002	1002	0	0	305	1
3794	100	23.98	0.011	1001	0	0	305	2
3795	100	23.99	0.019	1001	0	0	305	3
3796	100	23.88	0.02	1002	0	0	305	4
3797	100	23.87	0.007	1002	0	0	305	5
3798	100	23.97	0.012	1003	0	0	305	6
3799	100	24.28	0.001	1003	1	0	305	7
3800	100	25.13	0.092	1004	0.97	0	305	8
3801	90.5	27.89	0.317	1004	1	0	305	9
3802	80.2	29.06	0.389	1004	0.82	0	305	10
3803	82.4	29.99	0.457	1003	0.87	0	305	11
3804	80.5	30.16	0.484	1001	0.75	0	305	12
3805	74.9	32.17	0.574	1000	1	0	305	13
3806	60.6	32.29	0.464	999	0.97	0	305	14
3807	72.9	31.47	0.478	997	0.45	0	305	15
3808	78.8	29.3	0.205	997	0.19	0	305	16
3809	82.6	28.25	0.304	998	0.16	0	305	17
3810	91.8	26.56	0.086	999	0.13	0	305	18
3811	94.5	25.79	0.047	1000	0	0	305	19
3812	96.1	25.43	0.109	1002	0	0	305	20
3813	96.8	25.03	0.086	1003	0	0	305	21
3814	98.2	24.88	0.168	1003	0	0	305	22
3815	98	24.82	0.123	1003	0	0	305	23
3816	98.2	24.65	0.083	1002	0	0	306	0
3817	98	24.73	0.105	1002	0	0	306	1
3818	99	24.39	0	1002	0	0	306	2
3819	99.4	24.39	0	1001	0	0	306	3
3820	99.2	24.2	0	1001	0	0	306	4
3821	99.6	23.95	0	1002	0	0	306	5
3822	99.8	23.79	0	1002	0	0	306	6
3823	99.6	24.37	0	1003	1	0	306	7
3824	90.2	26.3	0.255	1004	0.75	0.2	306	8
3825	83.6	28.44	0.477	1004	1	0	306	9
3826	83.7	28.58	0.396	1004	0.5	0	306	10
3827	94.1	27.57	0.412	1003	0.5	0	306	11
3828	69.45	31.59	0.544	1002	0.92	0.8	306	12
3829	62.01	32.58	0.614	1000	0.94	0	306	13
3830	64.41	32.35	0.563	999	0.88	0.2	306	14
3831	66.91	31.26	0.519	998	0.45	4	306	15
3832	93	25.72	0.676	1000	0.23	0	306	16
3833	99.6	24.78	0.19	1000	0.09	0	306	17
3834	100	24.66	0.084	1001	0.11	0	306	18
3835	100	24.58	0.098	1002	0	0	306	19
3836	100	24.4	0.054	1004	0	0	306	20
3837	100	24.41	0.015	1004	0	0	306	21
3838	100	24.41	0.002	1004	0	0	306	22
3839	100	24.28	0.003	1004	0	0	306	23
3840	100	24.27	0.013	1003	0	0.6	307	0
3841	100	24.33	0.004	1003	0	0	307	1
3842	100	24.45	0.009	1003	0	0	307	2
3843	100	24.21	0	1003	0	0	307	3
3844	100	24.07	0	1003	0	0	307	4
3845	100	24.19	0	1003	0	0	307	5
3846	100	24.34	0	1004	0	0	307	6
3847	100	24.85	0	1004	1	0	307	7
3848	99.9	25.74	0.053	1004	0.95	0	307	8
3849	97.1	26.68	0.152	1005	0.59	0	307	9
3850	90.9	28.35	0.275	1005	0.65	0	307	10
3851	87.1	28.41	0.347	1004	0.56	0	307	11
3852	70.7	30.28	0.345	1002	0.63	0	307	12
3853	73.1	30.97	0.453	1001	0.91	0	307	13
3854	77.6	29.72	0.412	1000	0.68	20.2	307	14
3855	79.4	30.49	0.217	999	0.42	3.6	307	15
3856	100	25.16	0.629	1000	0.18	0.8	307	16
3857	99.9	24.77	0.438	1001	0.12	0	307	17
3858	100	24.41	0.104	1002	0.01	0	307	18
3859	100	24.21	0.084	1003	0	0	307	19
3860	100	24.26	0.077	1004	0	0	307	20
3861	100	24.41	0.14	1005	0	0	307	21
3862	100	24.46	0.026	1005	0	0	307	22
3863	100	24.4	0.01	1004	0	0	307	23
3864	100	24.18	0.012	1004	0	0	308	0
3865	100	24.17	0.073	1003	0	0	308	1
3866	100	24.17	0	1002	0	0	308	2
3867	100	24.23	0	1002	0	0	308	3
3868	100	24.19	0.002	1002	0	0.2	308	4
3869	100	24.28	0.001	1002	0	0	308	5
3870	100	24.2	0.012	1003	0	0	308	6
3871	100	24.85	0.01	1004	1	0	308	7
3872	100	25.11	0.11	1005	0.92	0	308	8
3873	98.5	25.89	0.128	1005	0.51	1	308	9
3874	84.5	28.88	0.322	1005	0.71	0	308	10
3875	92.6	28.21	0.347	1004	0.55	0	308	11
3876	73.3	30.25	0.514	1003	0.8	0	308	12
3877	90.7	29.18	0.408	1002	0.59	0	308	13
3878	81	30.4	0.438	1001	0.69	0	308	14
3879	80.5	29.87	0.326	1000	0.33	0	308	15
3880	85.7	28.64	0.33	1000	0.16	0	308	16
3881	88.4	27.74	0.055	1000	0.18	0	308	17
3882	92.3	26.76	0.131	1001	0.18	0	308	18
3883	95.3	25.93	0.039	1001	0	0	308	19
3884	97.7	25.22	0.056	1002	0	0	308	20
3885	98.5	24.88	0.111	1003	0	0	308	21
3886	98.6	24.4	0.089	1004	0	0	308	22
3887	99.3	24.4	0.105	1004	0	0	308	23
3888	99.4	24.28	0.094	1003	0	0	309	0
3889	99.8	24.1	0	1003	0	0	309	1
3890	99.8	24.07	0.041	1002	0	0	309	2
3891	100	23.98	0.005	1002	0	0	309	3
3892	100	24.05	0	1002	0	0	309	4
3893	100	24.06	0.004	1003	0	0	309	5
3894	100	24.03	0.005	1004	0	0	309	6
3895	100	24.76	0	1004	1	0	309	7
3896	96.8	26.25	0.055	1005	0.89	0.2	309	8
3897	91.5	27.46	0.164	1005	0.65	0	309	9
3898	95.4	27.76	0.172	1005	0.35	0	309	10
3899	68.73	31.12	0.395	1004	0.92	0	309	11
3900	65.84	31.29	0.42	1002	0.74	0	309	12
3901	70.6	30.85	0.429	1001	0.76	0	309	13
3902	67.84	31.63	0.473	1000	0.75	0	309	14
3903	72.1	29.58	0.405	999	0.31	0	309	15
3904	77.7	29.17	0.275	999	0.17	0	309	16
3905	81.9	29.3	0.048	1000	0.26	0	309	17
3906	88	27.64	0.002	1001	0.14	0	309	18
3907	93.3	26.45	0.001	1001	0	0	309	19
3908	96.3	25.53	0.001	1002	0	0	309	20
3909	96.4	25.13	0.121	1003	0	0	309	21
3910	96.9	24.94	0.093	1004	0	0	309	22
3911	97.5	24.79	0.113	1004	0	0	309	23
3912	98	24.51	0.209	1004	0	0	310	0
3913	99	24.18	0.071	1003	0	0	310	1
3914	99.3	24.02	0.066	1003	0	0	310	2
3915	99.6	23.97	0.002	1003	0	0	310	3
3916	99.7	24.03	0	1003	0	0.2	310	4
3917	99.8	23.89	0	1004	0	0	310	5
3918	100	24.16	0.021	1005	0	0	310	6
3919	99.7	24.81	0.01	1005	1	0	310	7
3920	94.4	26.68	0.102	1005	0.82	0	310	8
3921	88.9	27.96	0.249	1006	0.94	0	310	9
3922	74.9	29.83	0.302	1005	0.73	0	310	10
3923	79.8	30.69	0.272	1004	0.67	0	310	11
3924	66.24	32.39	0.476	1003	0.92	0	310	12
3925	62.21	32.1	0.369	1002	0.74	0	310	13
3926	60.94	32.7	0.273	1001	0.8	0	310	14
3927	73.6	30.85	0.34	1001	0.31	0	310	15
3928	71.3	29.94	0.221	1001	0.22	0	310	16
3929	81.4	29.09	0.005	1001	0.34	0	310	17
3930	89.3	27.47	0.002	1001	0.14	0	310	18
3931	94.7	26.58	0.004	1002	0	0	310	19
3932	97.4	26.03	0.043	1003	0	0	310	20
3933	96.1	25.89	0.148	1004	0	0	310	21
3934	96.1	25.3	0.165	1004	0	0	310	22
3935	94.4	25.2	0.231	1004	0	0	310	23
3936	96.7	24.53	0.274	1004	0	0	311	0
3937	97.9	24.25	0.26	1004	0	0	311	1
3938	98.4	24.3	0.112	1004	0	0	311	2
3939	98.2	24.1	0.134	1003	0	0	311	3
3940	98.8	23.84	0.101	1004	0	0	311	4
3941	99.3	23.9	0.086	1005	0	0	311	5
3942	99.1	23.95	0.033	1005	0	0	311	6
3943	98.7	24.73	0.01	1006	1	0	311	7
3944	91.9	26.63	0.029	1006	0.71	0	311	8
3945	80.7	28.33	0.327	1006	0.88	0	311	9
3946	74	29.79	0.421	1006	0.93	0	311	10
3947	73.1	31.53	0.513	1005	0.89	0	311	11
3948	61	32.7	0.542	1004	0.91	0	311	12
3949	57.32	32.67	0.514	1003	0.78	0	311	13
3950	60.14	32.12	0.31	1001	0.59	3.2	311	14
3951	65.17	31	0.379	1001	0.27	0.2	311	15
3952	88.9	28.35	0.255	1001	0.25	0	311	16
3953	99.6	25.87	0.176	1002	0.13	0	311	17
3954	99.3	24.99	0.066	1003	0.2	0	311	18
3955	99.8	24.5	0.055	1004	0	0	311	19
3956	99.8	24.19	0.057	1004	0	0	311	20
3957	100	24.01	0.031	1005	0	0	311	21
3958	100	23.86	0.096	1006	0	0	311	22
3959	100	23.6	0.057	1006	0	0	311	23
3960	100	23.56	0.032	1005	0	0	312	0
3961	100	23.55	0.032	1005	0	0	312	1
3962	100	23.43	0.052	1004	0	0	312	2
3963	100	23.55	0.063	1004	0	0	312	3
3964	100	23.78	0.042	1004	0	0	312	4
3965	100	23.53	0.037	1005	0	0	312	5
3966	100	23.69	0.059	1005	0	0	312	6
3967	100	24.19	0.027	1006	1	0	312	7
3968	100	25.19	0.079	1006	0.65	0	312	8
3969	84.7	27.7	0.329	1006	1	0	312	9
3970	77.4	29.05	0.562	1005	0.96	0.2	312	10
3971	72.6	31.16	0.53	1004	0.92	9.6	312	11
3972	84.2	28.73	0.461	1003	0.65	3.2	312	12
3973	99.2	25.14	0.605	1003	0.39	1.6	312	13
3974	99.5	23.63	0.351	1003	0.07	1.6	312	14
3975	100	23.61	0.14	1003	0.04	1.6	312	15
3976	100	23.68	0.152	1003	0.05	0.4	312	16
3977	100	23.88	0.071	1003	0.1	0	312	17
3978	100	23.8	0.006	1003	0.16	0	312	18
3979	100	23.84	0.054	1004	0	0	312	19
3980	100	23.8	0.009	1004	0	0	312	20
3981	100	23.79	0.004	1004	0	0	312	21
3982	100	23.64	0.001	1004	0	0	312	22
3983	100	23.42	0.001	1004	0	0	312	23
3984	100	23.31	0.007	1003	0	0	313	0
3985	100	23.15	0.002	1003	0	0	313	1
3986	100	23	0.006	1003	0	0	313	2
3987	100	22.8	0.018	1003	0	0	313	3
3988	100	22.9	0.021	1003	0	0	313	4
3989	100	22.73	0.008	1004	0	0	313	5
3990	100	22.78	0	1004	0	0	313	6
3991	100	23.11	0	1005	1	0	313	7
3992	100	24.13	0	1006	0.77	0	313	8
3993	96.9	26.35	0.123	1006	0.84	0	313	9
3994	83	28.79	0.452	1005	1	0	313	10
3995	85.2	29.1	0.498	1004	0.79	0	313	11
3996	67.38	30.65	0.507	1003	0.76	0	313	12
3997	69.72	31.28	0.414	1002	0.78	0	313	13
3998	64.97	31.24	0.366	1001	0.74	6.6	313	14
3999	72.1	29.34	0.271	1000	0.26	0	313	15
4000	99.4	25.38	0.434	1001	0.27	0	313	16
4001	99.9	24.98	0.253	1001	0.28	0.2	313	17
4002	99.8	24.3	0.222	1002	0.31	0.2	313	18
4003	100	24.1	0.204	1002	0	0	313	19
4004	100	24.13	0.035	1003	0	0	313	20
4005	100	23.87	0.052	1004	0	0	313	21
4006	100	23.8	0.011	1004	0	0	313	22
4007	100	23.58	0.027	1004	0	0	313	23
4008	100	23.55	0.012	1004	0	0	314	0
4009	100	23.38	0.014	1003	0	0	314	1
4010	100	23.3	0.019	1003	0	0	314	2
4011	100	23.47	0	1002	0	0	314	3
4012	100	23.45	0.005	1003	0	0	314	4
4013	100	23.36	0.001	1003	0	0	314	5
4014	100	23.25	0.002	1004	0	0	314	6
4015	100	23.95	0	1005	1	0	314	7
4016	100	25.04	0.049	1006	0.58	0	314	8
4017	95.4	27.17	0.384	1006	1	0	314	9
4018	89.5	27.79	0.34	1005	0.65	0	314	10
4019	78.8	30.11	0.426	1004	0.84	0	314	11
4020	77.9	29.87	0.49	1003	0.68	0	314	12
4021	67.31	31.31	0.588	1002	0.9	0	314	13
4022	67.7	31.06	0.421	1002	0.8	0	314	14
4023	75.8	29.49	0.397	1001	0.18	0	314	15
4024	71.9	28.99	0.251	1001	0.14	0	314	16
4025	77.1	28.17	0.033	1001	0.17	0	314	17
4026	85	26.65	0	1001	0.07	0	314	18
4027	94	25.35	0.003	1002	0	0	314	19
4028	94.4	25.04	0.095	1003	0	0	314	20
4029	95.3	24.81	0.254	1004	0	0	314	21
4030	95.2	24.33	0.203	1004	0	0	314	22
4031	96.5	24.11	0.218	1004	0	0	314	23
4032	97.7	23.72	0.197	1004	0	0	315	0
